"placedVMs","numVMs","allocRate","cpuUtilRate","ramUtilRate","netUtilRate","diskUtilRate","migrations","migrationRate"
"16","72","22.22222222222222","46.45703624274612","37.4490945625291","42.99509731094934","60.813475760065735","0","0.0"
"16","75","21.333333333333336","46.5613337101017","36.979544364964944","40.16490863170405","58.35661462612983","0","0.0"
"16","78","20.51282051282051","46.41861086003617","40.24917486893959","42.10369930173823","58.94823336072309","0","0.0"
"16","81","19.753086419753085","46.41861086003617","40.24917486893959","42.10369930173823","58.94823336072309","0","0.0"
"16","84","19.047619047619047","46.41861086003617","40.24917486893959","42.10369930173823","58.94823336072309","0","0.0"
"14","87","16.091954022988507","39.75037224589501","30.86933420101179","34.1925419699896","47.86359901396878","0","0.0"
"15","90","16.666666666666664","41.23711018665629","30.875824482032304","40.08319714752637","50.39441248972884","0","0.0"
"15","93","16.129032258064516","37.45445562897549","32.37187752580103","32.461744168771354","52.71158586688578","0","0.0"
"14","96","14.583333333333334","36.98374469077859","26.48051963785963","30.567523399197743","45.06162695152013","0","0.0"
"16","99","16.161616161616163","40.00787221314609","33.58279089006849","35.663348685187934","54.864420706655714","0","0.0"
"3","3","100.0","9.355308119833195","6.687550882266072","8.03981027913848","6.35306208249638","0","0.0"
"6","6","100.0","18.679594683236754","13.757644367578928","15.535339398180545","16.644088382304854","0","0.0"
"9","9","100.0","25.769145154835453","25.279439339135063","29.44561076121608","27.30882421637782","0","0.0"
"10","12","83.33333333333334","27.647488556360962","28.90263320171927","30.915169893476403","30.79366562339422","0","0.0"
"14","15","93.33333333333333","46.06576806768856","37.828292589868646","45.07425550112744","40.953893586210114","0","0.0"
"14","18","77.77777777777779","44.70632531903658","41.43952153726569","43.2859031179535","41.509786518428555","0","0.0"
"14","21","66.66666666666666","43.82836791092314","41.39325162049297","45.92955446699323","39.14140234502732","0","0.0"
"13","24","54.166666666666664","37.66774729034993","36.257458200192275","46.466060181945416","33.83472695847153","0","0.0"
"13","27","48.148148148148145","37.66774729034993","36.257458200192275","46.466060181945416","33.83472695847153","0","0.0"
"15","30","50.0","45.538401608384824","43.993236057736155","45.07425550112744","36.371280422291775","0","0.0"
"13","33","39.39393939393939","34.9700559098433","36.98271613615237","40.121296944250055","32.031578455645345","0","0.0"
"13","36","36.11111111111111","33.70681550698932","36.8718524115161","40.80553611694269","31.592469752884572","0","0.0"
"15","39","38.46153846153847","39.073840776533494","41.613305655054006","48.30106523598476","37.65123557714766","0","0.0"
"15","42","35.714285714285715","35.43354401153718","38.28513480610562","45.19866262343519","36.707619003129814","0","0.0"
"16","45","35.55555555555556","39.046193702387235","41.05488716582954","45.17533628800249","37.37095342644929","0","0.0"
"17","48","35.41666666666667","39.768865724021815","42.34684699383598","52.313194930409765","37.86144719017144","0","0.0"
"17","51","33.33333333333333","40.62036008686036","39.296713999201785","52.13435969209237","35.57714766197972","0","0.0"
"16","54","29.629629629629626","41.65597093919538","45.68305023339952","43.4647383562709","39.888821413556315","0","0.0"
"17","57","29.82456140350877","40.99338838278233","46.74884806314798","45.610761216079624","40.90250852524875","0","0.0"
"17","60","28.333333333333332","40.99338838278233","46.74884806314798","45.610761216079624","40.90250852524875","0","0.0"
"16","63","25.396825396825395","38.59158581722857","33.56945214912468","46.53603918824353","30.345214182276827","0","0.0"
"16","66","24.242424242424242","38.03414502459228","41.04041212857514","41.51310162506803","28.378567758209932","0","0.0"
"16","69","23.18840579710145","38.03414502459228","41.04041212857514","41.51310162506803","28.378567758209932","0","0.0"
"16","72","22.22222222222222","38.03414502459228","41.04041212857514","41.51310162506803","28.378567758209932","0","0.0"
"16","75","21.333333333333336","38.03414502459228","41.04041212857514","41.51310162506803","28.378567758209932","0","0.0"
"15","78","19.230769230769234","32.84146800635587","33.80347919652666","39.28932431381696","29.663194282244127","0","0.0"
"15","81","18.51851851851852","32.84146800635587","33.80347919652666","39.28932431381696","29.663194282244127","0","0.0"
"15","84","17.857142857142858","32.84146800635587","33.80347919652666","39.28932431381696","29.663194282244127","0","0.0"
"15","87","17.24137931034483","32.84146800635587","33.80347919652666","39.28932431381696","29.663194282244127","0","0.0"
"15","90","16.666666666666664","33.12995664086273","35.10991406178749","36.497939507036776","27.972158639697298","0","0.0"
"15","93","16.129032258064516","33.12995664086273","35.10991406178749","36.497939507036776","27.972158639697298","0","0.0"
"15","96","15.625","33.12995664086273","35.10991406178749","36.497939507036776","27.972158639697298","0","0.0"
"18","99","18.181818181818183","40.09974259212336","42.264012965617184","44.01679496151154","36.03494184145373","0","0.0"
"3","3","100.0","6.684116258966505","7.86337780768736","13.746478873239438","4.3383947939262475","0","0.0"
"6","6","100.0","19.446669366191372","14.648193785024551","23.956181533646323","12.518368203764608","0","0.0"
"9","9","100.0","30.509537403861163","20.997035608310764","36.44444444444444","27.779721503043874","0","0.0"
"12","12","100.0","41.791117717471465","27.11826098710828","47.142410015649446","41.73255895318732","0","0.0"
"14","15","93.33333333333333","43.92207089933523","32.22931121316222","53.42097026604069","49.58365404800224","0","0.0"
"17","18","94.44444444444444","59.08538156596974","42.35569938640944","64.74491392801252","56.98691484150864","0","0.0"
"16","21","76.19047619047619","49.43297287485418","36.453224166587326","61.521126760563384","52.31964173255895","0","0.0"
"18","24","75.0","58.86102059805051","37.33076840898867","69.30829420970267","58.63130641662585","0","0.0"
"18","27","66.66666666666666","59.43382335207345","33.83076586538217","66.13458528951487","59.53397243020082","0","0.0"
"17","30","56.666666666666664","56.66253698623878","28.908523916078426","63.63693270735524","60.002798964383175","0","0.0"
"17","33","51.515151515151516","56.66253698623878","28.908523916078426","63.63693270735524","60.002798964383175","0","0.0"
"16","36","44.44444444444444","53.59707435836572","25.0553961158402","59.76838810641627","52.82345532153103","0","0.0"
"15","39","38.46153846153847","53.84066626639231","24.96978558850697","52.82003129890454","51.11608704779231","0","0.0"
"18","42","42.857142857142854","60.27896922161025","32.13178207251604","59.298904538341155","63.053670142047444","0","0.0"
"19","45","42.22222222222222","60.00072354032086","36.27277345405048","67.14866979655713","59.12112518368203","0","0.0"
"20","48","41.66666666666667","59.89809505796574","37.09959091540038","70.71674491392801","60.940452032747885","0","0.0"
"18","51","35.294117647058826","54.58032757336001","31.03061848155413","64.62597809076682","53.726121335106015","0","0.0"
"18","54","33.33333333333333","54.58032757336001","31.03061848155413","64.62597809076682","53.726121335106015","0","0.0"
"17","57","29.82456140350877","53.38210672092796","28.496823035481857","59.87480438184664","53.51619900636765","0","0.0"
"18","60","30.0","57.110941579831255","33.48083828549294","59.84976525821596","56.61605206073753","0","0.0"
"18","63","28.57142857142857","56.82584130602836","29.672187261763998","63.98748043818466","55.51046112938213","0","0.0"
"18","66","27.27272727272727","56.82584130602836","29.672187261763998","63.98748043818466","55.51046112938213","0","0.0"
"18","69","26.08695652173913","56.82584130602836","29.672187261763998","63.98748043818466","55.51046112938213","0","0.0"
"18","72","25.0","56.82584130602836","29.672187261763998","63.98748043818466","55.51046112938213","0","0.0"
"19","75","25.333333333333336","56.583772640782534","33.27509685690179","64.2190923317684","56.76299769085439","0","0.0"
"19","78","24.358974358974358","55.786672387289556","36.31616011348846","61.91549295774648","56.5040934854104","0","0.0"
"18","81","22.22222222222222","57.10180212314656","30.24057430274295","58.06572769953051","55.53145336225597","0","0.0"
"19","84","22.61904761904762","57.03592187287777","34.38265580134869","63.26134585289515","56.427121964872995","0","0.0"
"19","87","21.839080459770116","57.03592187287777","34.38265580134869","63.26134585289515","56.427121964872995","0","0.0"
"17","90","18.88888888888889","45.517223433059186","29.491954572641404","51.179968701095454","51.640892869638236","0","0.0"
"18","93","19.35483870967742","47.59670370262239","35.04922605321661","55.25508607198748","51.80883073262893","0","0.0"
"17","96","17.708333333333336","44.84077670149392","30.896243383897808","51.84976525821596","51.074102582044645","0","0.0"
"17","99","17.17171717171717","44.84077670149392","30.896243383897808","51.84976525821596","51.074102582044645","0","0.0"
"3","3","100.0","8.459264719698776","6.6104006082893125","6.287918183394002","11.775176285342644","0","0.0"
"6","6","100.0","21.065652952130414","19.169866477964803","14.335240076269717","21.96207297870884","0","0.0"
"9","9","100.0","27.904612545680997","34.73376269334646","20.709828393135727","29.513247073321008","0","0.0"
"12","12","100.0","41.355361388750374","43.182530032175634","27.006413589876928","40.96665982063394","0","0.0"
"15","15","100.0","50.480598978094804","51.34993192601397","34.90206274917663","44.25275552817142","0","0.0"
"17","18","94.44444444444444","57.560701216794705","58.55301386895415","38.84555382215289","51.47532005202985","0","0.0"
"19","21","90.47619047619048","62.407523843250054","63.15051258498703","40.071936210781764","59.03334017936606","0","0.0"
"21","24","87.5","65.29515281602093","71.77012400960523","46.732535968105395","68.76155268022181","0","0.0"
"20","27","74.07407407407408","62.74502718576175","70.27892933487865","42.67204021494193","57.54775107825015","0","0.0"
"21","30","70.0","64.28986984078804","71.76400736949674","44.41410989772924","60.54631341137811","0","0.0"
"21","33","63.63636363636363","60.92061805751289","64.42741393729179","42.238689547581906","61.7854453344287","0","0.0"
"20","36","55.55555555555556","60.32065226556045","61.89786687449181","39.31790604957532","54.86410625042788","0","0.0"
"22","39","56.41025641025641","64.88718571356301","73.25425291041337","40.548621944877794","64.16101868966933","0","0.0"
"22","42","52.38095238095239","64.88718571356301","73.25425291041337","40.548621944877794","64.16101868966933","0","0.0"
"21","45","46.666666666666664","60.844432881160756","63.67475082601006","45.12047148552609","54.4738823851578","0","0.0"
"21","48","43.75","62.72653797695534","60.79307511972269","47.18322066215982","57.69151776545491","0","0.0"
"21","51","41.17647058823529","60.37503583413433","64.30771761792724","44.32310625758364","52.200999520777714","0","0.0"
"21","54","38.88888888888889","60.237300262341996","66.17930403181497","44.21476859074363","50.4141849798042","0","0.0"
"21","57","36.84210526315789","58.21264155988697","61.03299505501285","46.45085803432137","54.576572876018346","0","0.0"
"21","60","35.0","53.61268299498684","64.7154233189522","49.566649332639976","49.900732525501475","0","0.0"
"21","63","33.33333333333333","56.15522022032874","65.73300022251914","47.82024614317906","47.42246867940029","0","0.0"
"21","66","31.818181818181817","56.15522022032874","65.73300022251914","47.82024614317906","47.42246867940029","0","0.0"
"22","69","31.88405797101449","55.97785631174613","71.09318068449421","53.71381521927544","53.85089340727048","0","0.0"
"22","72","30.555555555555557","55.97785631174613","71.09318068449421","53.71381521927544","53.85089340727048","0","0.0"
"22","75","29.333333333333332","55.97785631174613","71.09318068449421","53.71381521927544","53.85089340727048","0","0.0"
"22","78","28.205128205128204","55.97785631174613","71.09318068449421","53.71381521927544","53.85089340727048","0","0.0"
"21","81","25.925925925925924","56.05657095640401","63.43725645490085","50.20367481365922","49.44889436571507","0","0.0"
"22","84","26.190476190476193","56.00013972301118","60.81838535465439","51.5817299358641","48.78482919148354","0","0.0"
"22","87","25.287356321839084","56.00013972301118","60.81838535465439","51.5817299358641","48.78482919148354","0","0.0"
"24","90","26.666666666666668","62.71437243891334","67.32206113898165","54.974865661293116","56.37707948243993","0","0.0"
"26","93","27.956989247311824","63.17533792492056","72.3115521185194","62.23348933957358","65.1331553364825","0","0.0"
"23","96","23.958333333333336","53.17225438260497","63.78137019065989","52.621771537528176","49.8870404600534","0","0.0"
"23","99","23.232323232323232","53.17225438260497","63.78137019065989","52.621771537528176","49.8870404600534","0","0.0"
"3","3","100.0","12.528221209630225","8.446318291248746","9.815809669992326","11.388804841149772","0","0.0"
"6","6","100.0","23.123293788120197","12.31774633491574","24.458940905602454","20.96217851739788","0","0.0"
"9","9","100.0","29.546464779727412","18.061276637666168","35.37221795855718","30.462934947049924","0","0.0"
"12","12","100.0","41.999451982504034","29.673944498833205","50.32233307751343","39.03782148260212","0","0.0"
"15","15","100.0","57.05687542073874","37.7578335211285","62.98541826554106","47.594553706505295","0","0.0"
"16","18","88.88888888888889","52.682680955715455","39.608308550529216","58.90253261703761","48.677760968229954","0","0.0"
"18","21","85.71428571428571","57.59650351306278","47.531032380811645","59.28626247122026","52.27836611195159","0","0.0"
"18","24","75.0","54.63064635619107","48.47016211956087","60.75211051419801","52.865355521936465","0","0.0"
"18","27","66.66666666666666","54.223286684189695","46.18929752295104","61.112816577129706","52.04236006051437","0","0.0"
"18","30","60.0","53.65598709114343","49.447081786332205","60.18419033000767","53.57942511346445","0","0.0"
"18","33","54.54545454545454","54.863114024850226","51.48850755182839","59.72371450498849","54.5839636913767","0","0.0"
"21","36","58.333333333333336","70.81597098890096","59.05265037466674","64.66615502686109","66.54765506807867","0","0.0"
"20","39","51.28205128205128","58.45242565398446","58.34226130003509","60.782808902532615","58.94704992435703","0","0.0"
"22","42","52.38095238095239","69.88738578740305","61.56848981903935","60.391404451266304","62.953101361573374","0","0.0"
"22","45","48.888888888888886","63.199542642188554","58.75641120367463","61.45817344589409","65.14372163388805","0","0.0"
"23","48","47.91666666666667","67.88658067527933","61.02919445111476","62.386799693016115","65.9304084720121","0","0.0"
"23","51","45.09803921568628","68.90582556129507","61.4482701294863","61.980046047582505","63.8608169440242","0","0.0"
"23","54","42.592592592592595","66.40700109265217","63.463219855797945","58.84881043745204","61.33131618759455","0","0.0"
"23","57","40.35087719298245","66.40700109265217","63.463219855797945","58.84881043745204","61.33131618759455","0","0.0"
"24","60","40.0","66.42682444158032","60.758815597465684","61.933998465080585","67.31618759455371","0","0.0"
"24","63","38.095238095238095","64.90949254256438","63.53764523338936","59.570222563315426","65.83963691376702","0","0.0"
"25","66","37.878787878787875","66.22629063194536","64.4736963629311","66.46201074443591","64.01815431164901","0","0.0"
"25","69","36.231884057971016","66.22629063194536","64.4736963629311","66.46201074443591","64.01815431164901","0","0.0"
"25","72","34.72222222222222","66.22629063194536","64.4736963629311","66.46201074443591","64.01815431164901","0","0.0"
"26","75","34.66666666666667","68.18081871107638","66.1620056523265","66.65387567152725","64.33888048411498","0","0.0"
"25","78","32.05128205128205","67.27550733903678","66.20972409504282","65.31849577897161","58.6928895612708","0","0.0"
"25","81","30.864197530864196","67.27550733903678","66.20972409504282","65.31849577897161","58.6928895612708","0","0.0"
"24","84","28.57142857142857","65.1266021900403","66.52682084341578","58.6262471220261","59.806354009077154","0","0.0"
"25","87","28.735632183908045","66.47648429862217","66.77795838951795","64.32847275518036","61.36157337367625","0","0.0"
"24","90","26.666666666666668","61.41517061273092","65.10350284155629","57.33691481197237","62.360060514372165","0","0.0"
"24","93","25.806451612903224","61.41517061273092","65.10350284155629","57.33691481197237","62.360060514372165","0","0.0"
"24","96","25.0","61.41517061273092","65.10350284155629","57.33691481197237","62.360060514372165","0","0.0"
"24","99","24.242424242424242","61.41517061273092","65.10350284155629","57.33691481197237","62.360060514372165","0","0.0"
"3","3","100.0","7.560076237847454","7.380693150394559","15.332392283390469","5.379527559055118","0","0.0"
"6","6","100.0","15.491608468748321","16.049794290229027","24.561403508771928","12.49763779527559","0","0.0"
"9","9","100.0","23.20452613553041","23.72069719714415","37.11097667540499","28.440944881889763","0","0.0"
"12","12","100.0","33.99763216713337","30.76210572293897","50.28567587551254","39.54645669291338","0","0.0"
"15","15","100.0","48.27618345926578","40.71421918608946","55.86475767963971","48.97007874015748","0","0.0"
"18","18","100.0","58.60138589599823","46.7556309235903","67.88330980708476","54.43779527559055","0","0.0"
"21","21","100.0","66.43930201430965","53.05629157151988","83.36358136721113","66.1732283464567","0","0.0"
"22","24","91.66666666666666","70.98413717149563","57.22309473569265","86.60348188478861","68.37795275590551","0","0.0"
"22","27","81.48148148148148","65.40604440365001","55.364865863097826","86.99334543254689","69.6755905511811","0","0.0"
"24","30","80.0","74.36115999034935","58.46236362293287","94.77045103179404","79.81732283464567","0","0.0"
"24","33","72.72727272727273","72.87220958211348","58.05023750566063","92.67325401626671","74.48818897637796","0","0.0"
"19","36","52.77777777777778","51.76322143248579","49.88351142243248","70.85433891241514","54.2488188976378","0","0.0"
"21","39","53.84615384615385","58.844952958935735","54.324337344754156","77.48874100961216","61.43622047244095","0","0.0"
"20","42","47.61904761904761","56.426507222362154","54.4590362954898","72.03737312630236","55.508661417322834","0","0.0"
"20","45","44.44444444444444","56.426507222362154","54.4590362954898","72.03737312630236","55.508661417322834","0","0.0"
"24","48","50.0","65.60100423484607","59.202983032557064","83.28964172884318","68.37165354330709","0","0.0"
"24","51","47.05882352941176","68.0277674710259","58.24223329190232","82.77206426026753","65.44881889763779","0","0.0"
"24","54","44.44444444444444","68.0277674710259","58.24223329190232","82.77206426026753","65.44881889763779","0","0.0"
"24","57","42.10526315789473","68.0277674710259","58.24223329190232","82.77206426026753","65.44881889763779","0","0.0"
"26","60","43.333333333333336","76.10541634394572","62.506222680425616","82.1267728708745","68.99527559055119","0","0.0"
"22","63","34.92063492063492","57.46731547096219","57.95420749547952","67.56738589769444","57.31023622047245","0","0.0"
"23","66","34.84848484848485","69.33762618561238","53.0995211346315","70.18888216710359","60.84409448818897","0","0.0"
"23","69","33.33333333333333","69.33762618561238","53.0995211346315","70.18888216710359","60.84409448818897","0","0.0"
"23","72","31.944444444444443","63.911666974394485","54.22021383538722","73.5901055320293","57.0015748031496","0","0.0"
"24","75","32.0","70.22022497361701","53.442467104101034","74.8067486724474","63.10551181102362","0","0.0"
"24","78","30.76923076923077","70.22022497361701","53.442467104101034","74.8067486724474","63.10551181102362","0","0.0"
"25","81","30.864197530864196","71.06943578447884","60.553441182421686","75.1025072259192","70.28661417322834","0","0.0"
"25","84","29.761904761904763","68.26661538525065","58.58781286031327","74.60509511326208","62.2992125984252","0","0.0"
"25","87","28.735632183908045","71.31837087907712","59.23972494949592","73.72454123815285","61.411023622047246","0","0.0"
"24","90","26.666666666666668","65.54797280118639","52.2700017022042","70.51152786180009","59.33228346456693","0","0.0"
"26","93","27.956989247311824","71.11344184622536","59.00315068361163","75.82173825368018","64.95118110236221","0","0.0"
"27","96","28.125","73.09206292276936","60.686791216626354","72.63561201855214","69.75748031496063","0","0.0"
"28","99","28.28282828282828","77.70349706616425","58.35836858180697","76.87705854675002","65.24094488188976","0","0.0"
"3","3","100.0","10.946901835252712","10.936820988458432","8.303583234166336","7.019117299976399","0","0.0"
"6","6","100.0","25.184075181397986","16.63819920277206","20.67962448763718","16.374793485957046","0","0.0"
"9","9","100.0","44.1742086359045","26.68900294401167","32.4672748909163","23.7384942176068","0","0.0"
"12","12","100.0","53.431294517395976","36.81275564703124","44.10286923178633","29.39343875383526","0","0.0"
"15","15","100.0","59.6728468847591","48.56775134825313","55.50046277932038","36.00660844937455","0","0.0"
"15","18","83.33333333333334","49.36347902092842","51.37336841831019","54.70051566838556","39.58461175359925","0","0.0"
